RecordingTime [ms],Time of Day [h:m:s:ms],Category Binocular,Index Binocular,Point of Regard Binocular X [px],Point of Regard Binocular Y [px],AOI Name Binocular
67791.6,01:36:51:465,-,-,0.0,0.0,White Space
67808.8,01:36:51:482,-,-,0.0,0.0,White Space
67824.8,01:36:51:498,-,-,0.0,0.0,White Space
67841.8,01:36:51:515,-,-,0.0,0.0,White Space
67858.1,01:36:51:531,-,-,0.0,0.0,White Space
67874.6,01:36:51:548,-,-,0.0,0.0,White Space
67891.8,01:36:51:565,-,-,0.0,0.0,-
67907.8,01:36:51:581,-,-,0.0,0.0,-
67924.9,01:36:51:598,-,-,0.0,0.0,-
67941.4,01:36:51:614,-,-,0.0,0.0,-
67957.6,01:36:51:631,-,-,0.0,0.0,-
67974.7,01:36:51:648,-,-,0.0,0.0,-
67990.8,01:36:51:664,-,-,0.0,0.0,White Space
68007.5,01:36:51:680,-,-,0.0,0.0,White Space
68024.4,01:36:51:697,-,-,0.0,0.0,White Space
68040.6,01:36:51:714,-,-,0.0,0.0,White Space
68057.3,01:36:51:730,-,-,0.0,0.0,White Space
68073.7,01:36:51:747,-,-,0.0,0.0,White Space
68090.5,01:36:51:764,-,-,0.0,0.0,White Space
68107.3,01:36:51:780,-,-,0.0,0.0,-
68123.6,01:36:51:797,-,-,0.0,0.0,-
68140.5,01:36:51:813,-,-,0.0,0.0,White Space
68156.8,01:36:51:830,-,-,0.0,0.0,White Space
68173.5,01:36:51:846,-,-,0.0,0.0,White Space
68190.5,01:36:51:864,-,-,0.0,0.0,White Space
68206.6,01:36:51:880,-,-,0.0,0.0,White Space
68223.1,01:36:51:896,-,-,0.0,0.0,White Space
68239.8,01:36:51:913,-,-,0.0,0.0,White Space
68256.7,01:36:51:930,-,-,0.0,0.0,White Space
68273.5,01:36:51:946,-,-,0.0,0.0,-
68289.6,01:36:51:963,-,-,0.0,0.0,-
68306.7,01:36:51:980,-,-,0.0,0.0,-
68322.7,01:36:51:996,-,-,0.0,0.0,-
68339.8,01:36:52:013,-,-,0.0,0.0,-
68356.4,01:36:52:029,-,-,0.0,0.0,-
68372.4,01:36:52:045,-,-,0.0,0.0,-
68389.3,01:36:52:062,-,-,0.0,0.0,-
68405.5,01:36:52:079,-,-,0.0,0.0,-
68422.4,01:36:52:095,-,-,0.0,0.0,-
68439.2,01:36:52:112,-,-,0.0,0.0,White Space
68455.4,01:36:52:128,-,-,0.0,0.0,White Space
68472.2,01:36:52:145,-,-,0.0,0.0,White Space
68488.6,01:36:52:162,-,-,0.0,0.0,White Space
68505.3,01:36:52:178,-,-,0.0,0.0,White Space
68522.4,01:36:52:195,-,-,0.0,0.0,White Space
68538.4,01:36:52:211,-,-,0.0,0.0,White Space
68555.4,01:36:52:228,-,-,0.0,0.0,White Space
68571.5,01:36:52:245,-,-,0.0,0.0,White Space
68588.8,01:36:52:262,-,-,0.0,0.0,White Space
68605.4,01:36:52:278,-,-,0.0,0.0,White Space
68621.4,01:36:52:294,-,-,0.0,0.0,White Space
68638.5,01:36:52:311,-,-,0.0,0.0,White Space
68654.6,01:36:52:328,-,-,0.0,0.0,White Space
68671.6,01:36:52:345,-,-,0.0,0.0,White Space
68688.4,01:36:52:361,-,-,0.0,0.0,-
68704.3,01:36:52:377,-,-,0.0,0.0,-
68721.1,01:36:52:394,-,-,0.0,0.0,-
68737.5,01:36:52:411,-,-,0.0,0.0,White Space
68754.8,01:36:52:428,-,-,0.0,0.0,White Space
68771.2,01:36:52:444,-,-,0.0,0.0,White Space
68787.3,01:36:52:460,-,-,0.0,0.0,White Space
68804.3,01:36:52:477,-,-,0.0,0.0,White Space
68820.6,01:36:52:494,-,-,0.0,0.0,White Space
68837.6,01:36:52:511,-,-,0.0,0.0,White Space
68854,01:36:52:527,-,-,0.0,0.0,White Space
68870.3,01:36:52:543,-,-,0.0,0.0,White Space
68887.5,01:36:52:561,-,-,0.0,0.0,White Space
68903.5,01:36:52:577,-,-,0.0,0.0,White Space
68920.3,01:36:52:593,-,-,0.0,0.0,White Space
68937.2,01:36:52:610,-,-,0.0,0.0,White Space
68953.3,01:36:52:626,-,-,0.0,0.0,White Space
68970.1,01:36:52:643,-,-,0.0,0.0,White Space
68986.9,01:36:52:660,-,-,0.0,0.0,White Space
69003,01:36:52:676,-,-,0.0,0.0,White Space
69020,01:36:52:693,-,-,0.0,0.0,White Space
69036.2,01:36:52:709,-,-,0.0,0.0,White Space
69053.3,01:36:52:726,-,-,0.0,0.0,White Space
69069.6,01:36:52:743,-,-,0.0,0.0,White Space
69086,01:36:52:759,-,-,0.0,0.0,White Space
69103.3,01:36:52:776,-,-,0.0,0.0,White Space
69119.2,01:36:52:792,-,-,0.0,0.0,White Space
69136.2,01:36:52:809,-,-,0.0,0.0,White Space
69152.5,01:36:52:826,-,-,0.0,0.0,White Space
69169,01:36:52:842,-,-,0.0,0.0,White Space
69186,01:36:52:859,-,-,0.0,0.0,White Space
69202.2,01:36:52:875,-,-,0.0,0.0,White Space
69218.9,01:36:52:892,-,-,0.0,0.0,White Space
69235.8,01:36:52:909,-,-,0.0,0.0,White Space
69252,01:36:52:925,-,-,0.0,0.0,White Space
69269.2,01:36:52:942,-,-,0.0,0.0,White Space
69285.1,01:36:52:958,-,-,0.0,0.0,-
69301.8,01:36:52:975,-,-,0.0,0.0,-
69318.4,01:36:52:991,-,-,0.0,0.0,-
69334.9,01:36:53:008,-,-,0.0,0.0,-
69351.5,01:36:53:025,-,-,0.0,0.0,White Space
69368.1,01:36:53:041,-,-,0.0,0.0,White Space
69384.7,01:36:53:058,-,-,0.0,0.0,White Space
69401.3,01:36:53:074,-,-,0.0,0.0,White Space
69417.8,01:36:53:091,-,-,0.0,0.0,White Space
69434.5,01:36:53:108,-,-,0.0,0.0,White Space
69451.1,01:36:53:124,-,-,0.0,0.0,White Space
69467.7,01:36:53:141,-,-,0.0,0.0,White Space
69484.3,01:36:53:157,-,-,0.0,0.0,White Space
69500.9,01:36:53:174,-,-,0.0,0.0,White Space
69517.5,01:36:53:191,-,-,0.0,0.0,-
69534.1,01:36:53:207,-,-,0.0,0.0,-
69550.7,01:36:53:224,-,-,0.0,0.0,-
69567.3,01:36:53:240,-,-,0.0,0.0,-
69583.9,01:36:53:257,-,-,0.0,0.0,-
69600.7,01:36:53:274,-,-,0.0,0.0,-
69617.2,01:36:53:290,-,-,0.0,0.0,-
69634.1,01:36:53:307,-,-,0.0,0.0,White Space
69650.7,01:36:53:324,-,-,0.0,0.0,White Space
69667,01:36:53:340,-,-,0.0,0.0,White Space
69683.6,01:36:53:357,-,-,0.0,0.0,White Space
69700,01:36:53:373,-,-,0.0,0.0,White Space
69716.6,01:36:53:390,-,-,0.0,0.0,White Space
69733.7,01:36:53:407,-,-,0.0,0.0,White Space
69750,01:36:53:423,-,-,0.0,0.0,White Space
69766.7,01:36:53:440,-,-,0.0,0.0,White Space
69783.2,01:36:53:456,-,-,0.0,0.0,-
69800.2,01:36:53:473,-,-,0.0,0.0,-
69816.5,01:36:53:489,-,-,0.0,0.0,White Space
69832.9,01:36:53:506,-,-,0.0,0.0,White Space
69849.9,01:36:53:523,-,-,0.0,0.0,White Space
69866.2,01:36:53:539,-,-,0.0,0.0,White Space
69882.8,01:36:53:556,-,-,0.0,0.0,White Space
69899.6,01:36:53:573,-,-,0.0,0.0,White Space
69916,01:36:53:589,-,-,0.0,0.0,White Space
69933,01:36:53:606,-,-,0.0,0.0,-
69949.1,01:36:53:622,-,-,0.0,0.0,-
69966.1,01:36:53:639,-,-,0.0,0.0,-
69982.6,01:36:53:656,-,-,0.0,0.0,-
69998.9,01:36:53:672,-,-,0.0,0.0,-
70016,01:36:53:689,-,-,0.0,0.0,-
70031.8,01:36:53:705,-,-,0.0,0.0,-
70049.3,01:36:53:722,-,-,0.0,0.0,-
70065.8,01:36:53:739,-,-,0.0,0.0,-
70081.9,01:36:53:755,-,-,0.0,0.0,-
70098.5,01:36:53:771,-,-,0.0,0.0,-
70114.9,01:36:53:788,-,-,0.0,0.0,-
70131.7,01:36:53:805,-,-,0.0,0.0,-
70148.3,01:36:53:821,-,-,0.0,0.0,-
70164.8,01:36:53:838,-,-,0.0,0.0,-
70181.5,01:36:53:855,-,-,0.0,0.0,-
70198.1,01:36:53:871,-,-,0.0,0.0,-
70215.2,01:36:53:888,-,-,0.0,0.0,-
70231.5,01:36:53:905,-,-,0.0,0.0,-
70247.8,01:36:53:921,-,-,0.0,0.0,-
70264.5,01:36:53:937,-,-,0.0,0.0,-
70281.1,01:36:53:954,-,-,0.0,0.0,-
70298,01:36:53:971,-,-,0.0,0.0,-
70314.7,01:36:53:988,-,-,0.0,0.0,-
70330.8,01:36:54:004,-,-,0.0,0.0,-
70347.9,01:36:54:021,-,-,0.0,0.0,-
70364,01:36:54:037,-,-,0.0,0.0,-
70380.8,01:36:54:054,-,-,0.0,0.0,-
70397.7,01:36:54:071,-,-,0.0,0.0,-
70413.8,01:36:54:087,-,-,0.0,0.0,-
70430.9,01:36:54:104,-,-,0.0,0.0,-
70447,01:36:54:120,-,-,0.0,0.0,-
70463.7,01:36:54:137,-,-,0.0,0.0,-
70480.4,01:36:54:153,-,-,0.0,0.0,-
70496.7,01:36:54:170,-,-,0.0,0.0,-
70513.5,01:36:54:187,-,-,0.0,0.0,-
70529.8,01:36:54:203,-,-,0.0,0.0,-
70546.6,01:36:54:220,-,-,0.0,0.0,-
70563.4,01:36:54:236,-,-,0.0,0.0,-
70579.6,01:36:54:253,-,-,0.0,0.0,-
70596.5,01:36:54:270,-,-,0.0,0.0,-
70612.9,01:36:54:286,-,-,0.0,0.0,-
70630.1,01:36:54:303,-,-,0.0,0.0,-
70646.6,01:36:54:320,-,-,0.0,0.0,White Space
70662.7,01:36:54:336,-,-,0.0,0.0,White Space
70679.5,01:36:54:353,-,-,0.0,0.0,White Space
70696,01:36:54:369,-,-,0.0,0.0,White Space
70713.1,01:36:54:386,-,-,0.0,0.0,White Space
70729.3,01:36:54:402,-,-,0.0,0.0,White Space
70745.7,01:36:54:419,-,-,0.0,0.0,White Space
70762.8,01:36:54:436,-,-,0.0,0.0,White Space
70778.9,01:36:54:452,-,-,0.0,0.0,White Space
70795.7,01:36:54:469,-,-,0.0,0.0,-
70812.3,01:36:54:485,-,-,0.0,0.0,-
70828.7,01:36:54:502,-,-,0.0,0.0,White Space
70845.7,01:36:54:519,-,-,0.0,0.0,White Space
70861.9,01:36:54:535,-,-,0.0,0.0,White Space
70878.7,01:36:54:552,-,-,0.0,0.0,White Space
70895.5,01:36:54:569,-,-,0.0,0.0,White Space
70911.7,01:36:54:585,-,-,0.0,0.0,-
70928.3,01:36:54:601,-,-,0.0,0.0,-
70945.2,01:36:54:618,-,-,0.0,0.0,-
70961.4,01:36:54:634,-,-,0.0,0.0,-
70978.6,01:36:54:652,-,-,0.0,0.0,-
70994.5,01:36:54:668,-,-,0.0,0.0,-
71011.6,01:36:54:685,-,-,0.0,0.0,-
71028.2,01:36:54:701,-,-,0.0,0.0,White Space
71044.4,01:36:54:717,-,-,0.0,0.0,White Space
71061.1,01:36:54:734,-,-,0.0,0.0,White Space
71077.6,01:36:54:751,-,-,0.0,0.0,White Space
71094.7,01:36:54:768,-,-,0.0,0.0,White Space
71111.3,01:36:54:784,-,-,0.0,0.0,White Space
71127.4,01:36:54:800,-,-,0.0,0.0,White Space
71144.2,01:36:54:817,-,-,0.0,0.0,White Space
71160.5,01:36:54:834,-,-,0.0,0.0,White Space
71177.3,01:36:54:850,-,-,0.0,0.0,-
71193.8,01:36:54:867,-,-,0.0,0.0,-
71210.3,01:36:54:883,-,-,0.0,0.0,-
71227.4,01:36:54:900,-,-,0.0,0.0,-
71243.6,01:36:54:917,-,-,0.0,0.0,-
71260.4,01:36:54:933,-,-,0.0,0.0,White Space
71276.8,01:36:54:950,-,-,0.0,0.0,White Space
71293.5,01:36:54:967,-,-,0.0,0.0,White Space
71310.4,01:36:54:983,-,-,0.0,0.0,White Space
71326.6,01:36:55:000,-,-,0.0,0.0,White Space
71343.1,01:36:55:016,-,-,0.0,0.0,White Space
71360.1,01:36:55:033,-,-,0.0,0.0,White Space
71376.3,01:36:55:049,-,-,0.0,0.0,White Space
71393.3,01:36:55:066,-,-,0.0,0.0,White Space
71409.6,01:36:55:083,-,-,0.0,0.0,White Space
71426.6,01:36:55:100,-,-,0.0,0.0,White Space
71442.9,01:36:55:116,-,-,0.0,0.0,White Space
71459.3,01:36:55:132,-,-,0.0,0.0,White Space
71476,01:36:55:149,-,-,0.0,0.0,White Space
71492.5,01:36:55:166,-,-,0.0,0.0,White Space
71509.1,01:36:55:182,-,-,0.0,0.0,White Space
71525.9,01:36:55:199,-,-,0.0,0.0,-
71542.3,01:36:55:215,-,-,0.0,0.0,-
71559.2,01:36:55:232,-,-,0.0,0.0,-
71575.5,01:36:55:248,-,-,0.0,0.0,White Space
71592.3,01:36:55:265,-,-,0.0,0.0,White Space
71608.7,01:36:55:282,-,-,0.0,0.0,White Space
71625.3,01:36:55:298,-,-,0.0,0.0,White Space
71641.9,01:36:55:315,-,-,0.0,0.0,White Space
71658.5,01:36:55:331,-,-,0.0,0.0,White Space
71675.4,01:36:55:348,-,-,0.0,0.0,White Space
71692.1,01:36:55:365,-,-,0.0,0.0,White Space
71708.2,01:36:55:381,-,-,0.0,0.0,White Space
71725.3,01:36:55:398,-,-,0.0,0.0,White Space
71741.5,01:36:55:414,-,-,0.0,0.0,White Space
71758.2,01:36:55:431,-,-,0.0,0.0,White Space
71775.2,01:36:55:448,-,-,0.0,0.0,White Space
71791.2,01:36:55:464,-,-,0.0,0.0,White Space
71807.8,01:36:55:481,-,-,0.0,0.0,White Space
71824.4,01:36:55:497,-,-,0.0,0.0,White Space
71841.4,01:36:55:514,-,-,0.0,0.0,White Space
71858,01:36:55:531,-,-,0.0,0.0,White Space
71874.2,01:36:55:547,-,-,0.0,0.0,White Space
71890.9,01:36:55:564,-,-,0.0,0.0,-
71907.4,01:36:55:580,-,-,0.0,0.0,-
71924.5,01:36:55:597,-,-,0.0,0.0,White Space
71940.9,01:36:55:614,-,-,0.0,0.0,White Space
71957.2,01:36:55:630,-,-,0.0,0.0,White Space
71973.9,01:36:55:647,-,-,0.0,0.0,White Space
71990.5,01:36:55:663,-,-,0.0,0.0,White Space
72007,01:36:55:680,-,-,0.0,0.0,White Space
72023.6,01:36:55:697,-,-,0.0,0.0,White Space
72040.2,01:36:55:713,-,-,0.0,0.0,White Space
72057,01:36:55:730,-,-,0.0,0.0,White Space
72073.2,01:36:55:746,-,-,0.0,0.0,White Space
72090.3,01:36:55:763,-,-,0.0,0.0,White Space
72107.1,01:36:55:780,-,-,0.0,0.0,White Space
72123.2,01:36:55:796,-,-,0.0,0.0,White Space
72140,01:36:55:813,-,-,0.0,0.0,White Space
72156.1,01:36:55:829,-,-,0.0,0.0,White Space
72173.3,01:36:55:846,-,-,0.0,0.0,White Space
72189.7,01:36:55:863,-,-,0.0,0.0,White Space
72206,01:36:55:879,-,-,0.0,0.0,White Space
72222.6,01:36:55:896,-,-,0.0,0.0,White Space
72239.3,01:36:55:912,-,-,0.0,0.0,White Space
72256,01:36:55:929,-,-,0.0,0.0,White Space
72273,01:36:55:946,-,-,0.0,0.0,White Space
72289.1,01:36:55:962,-,-,0.0,0.0,White Space
72305.9,01:36:55:979,-,-,0.0,0.0,White Space
72322.3,01:36:55:995,-,-,0.0,0.0,White Space
72338.9,01:36:56:012,-,-,0.0,0.0,White Space
72355.9,01:36:56:029,-,-,0.0,0.0,White Space
72372.1,01:36:56:045,-,-,0.0,0.0,White Space
72389,01:36:56:062,-,-,0.0,0.0,White Space
72405.3,01:36:56:078,-,-,0.0,0.0,-
72422,01:36:56:095,-,-,0.0,0.0,-
72438.9,01:36:56:112,-,-,0.0,0.0,-
72454.9,01:36:56:128,-,-,0.0,0.0,White Space
72472,01:36:56:145,-,-,0.0,0.0,White Space
72488,01:36:56:161,-,-,0.0,0.0,White Space
72505.3,01:36:56:178,-,-,0.0,0.0,White Space
72521.9,01:36:56:195,-,-,0.0,0.0,White Space
72537.9,01:36:56:211,-,-,0.0,0.0,White Space
72554.6,01:36:56:228,-,-,0.0,0.0,White Space
72571,01:36:56:244,-,-,0.0,0.0,White Space
72588.3,01:36:56:261,-,-,0.0,0.0,White Space
72604.9,01:36:56:278,-,-,0.0,0.0,White Space
72620.7,01:36:56:294,-,-,0.0,0.0,White Space
72638.1,01:36:56:311,-,-,0.0,0.0,White Space
72654.1,01:36:56:327,-,-,0.0,0.0,White Space
72670.9,01:36:56:344,-,-,0.0,0.0,White Space
72687.7,01:36:56:361,-,-,0.0,0.0,White Space
72704,01:36:56:377,-,-,0.0,0.0,-
72721,01:36:56:394,-,-,0.0,0.0,-
72737,01:36:56:410,-,-,0.0,0.0,White Space
72754.1,01:36:56:427,-,-,0.0,0.0,White Space
72770.3,01:36:56:443,-,-,0.0,0.0,White Space
72786.9,01:36:56:460,-,-,0.0,0.0,White Space
72803.8,01:36:56:477,-,-,0.0,0.0,White Space
72820.1,01:36:56:493,-,-,0.0,0.0,White Space
72837.2,01:36:56:510,-,-,0.0,0.0,White Space
72853.8,01:36:56:527,-,-,0.0,0.0,White Space
72869.9,01:36:56:543,-,-,0.0,0.0,White Space
72886.6,01:36:56:560,-,-,0.0,0.0,White Space
72903.5,01:36:56:577,-,-,0.0,0.0,White Space
72919.7,01:36:56:593,-,-,0.0,0.0,White Space
72936.3,01:36:56:609,-,-,0.0,0.0,White Space
72952.9,01:36:56:626,-,-,0.0,0.0,White Space
72970,01:36:56:643,-,-,0.0,0.0,White Space
72986.5,01:36:56:660,-,-,0.0,0.0,White Space
73002.7,01:36:56:676,-,-,0.0,0.0,-
73019.8,01:36:56:693,-,-,0.0,0.0,-
73036,01:36:56:709,-,-,0.0,0.0,-
73052.9,01:36:56:726,-,-,0.0,0.0,White Space
73069,01:36:56:742,-,-,0.0,0.0,White Space
73085.7,01:36:56:759,-,-,0.0,0.0,White Space
73102.7,01:36:56:776,-,-,0.0,0.0,White Space
73118.9,01:36:56:792,-,-,0.0,0.0,White Space
73135.8,01:36:56:809,-,-,0.0,0.0,White Space
73152.2,01:36:56:825,-,-,0.0,0.0,White Space
73168.7,01:36:56:842,-,-,0.0,0.0,White Space
73185.6,01:36:56:859,-,-,0.0,0.0,White Space
73201.8,01:36:56:875,-,-,0.0,0.0,White Space
73218.5,01:36:56:891,-,-,0.0,0.0,White Space
73235.1,01:36:56:908,-,-,0.0,0.0,White Space
73251.6,01:36:56:925,-,-,0.0,0.0,White Space
73268.6,01:36:56:942,-,-,0.0,0.0,White Space
73284.8,01:36:56:958,-,-,0.0,0.0,White Space
73301.5,01:36:56:974,-,-,0.0,0.0,White Space
73318.5,01:36:56:991,-,-,0.0,0.0,White Space
73334.6,01:36:57:008,-,-,0.0,0.0,White Space
73351.1,01:36:57:024,-,-,0.0,0.0,White Space
73367.8,01:36:57:041,-,-,0.0,0.0,White Space
73384.8,01:36:57:058,-,-,0.0,0.0,-
73401.3,01:36:57:074,-,-,0.0,0.0,-
73417.5,01:36:57:091,-,-,0.0,0.0,-
73434.7,01:36:57:108,-,-,0.0,0.0,-
73450.6,01:36:57:124,-,-,0.0,0.0,-
73467.8,01:36:57:141,-,-,0.0,0.0,-
73484.4,01:36:57:157,-,-,0.0,0.0,-
73500.4,01:36:57:173,-,-,0.0,0.0,-
73517.6,01:36:57:191,-,-,0.0,0.0,-
73533.7,01:36:57:207,-,-,0.0,0.0,-
73550.8,01:36:57:224,-,-,0.0,0.0,-
73567,01:36:57:240,-,-,0.0,0.0,-
73583.6,01:36:57:257,-,-,0.0,0.0,-
73600.4,01:36:57:273,-,-,0.0,0.0,-
73616.7,01:36:57:290,-,-,0.0,0.0,-
73633.7,01:36:57:307,-,-,0.0,0.0,-
73650,01:36:57:323,-,-,0.0,0.0,-
73666.5,01:36:57:340,-,-,0.0,0.0,White Space
73683.3,01:36:57:356,-,-,0.0,0.0,White Space
73699.7,01:36:57:373,-,-,0.0,0.0,White Space
73716.7,01:36:57:390,-,-,0.0,0.0,White Space
73733.3,01:36:57:406,-,-,0.0,0.0,White Space
73749.5,01:36:57:422,-,-,0.0,0.0,White Space
73766.3,01:36:57:439,-,-,0.0,0.0,-
73782.7,01:36:57:456,-,-,0.0,0.0,-
73799.4,01:36:57:472,-,-,0.0,0.0,-
73816.1,01:36:57:489,-,-,0.0,0.0,-
73832.3,01:36:57:505,-,-,0.0,0.0,-
73849.6,01:36:57:523,-,-,0.0,0.0,-
73865.6,01:36:57:539,-,-,0.0,0.0,-
73882.7,01:36:57:556,-,-,0.0,0.0,-
73898.8,01:36:57:572,-,-,0.0,0.0,White Space
73915.3,01:36:57:588,-,-,0.0,0.0,White Space
73932.2,01:36:57:605,-,-,0.0,0.0,White Space
73948.5,01:36:57:622,-,-,0.0,0.0,White Space
73965.3,01:36:57:638,-,-,0.0,0.0,White Space
73982.4,01:36:57:655,-,-,0.0,0.0,White Space
73998.3,01:36:57:671,-,-,0.0,0.0,-
74015.3,01:36:57:688,-,-,0.0,0.0,-
74031.3,01:36:57:704,-,-,0.0,0.0,-
74048.3,01:36:57:721,-,-,0.0,0.0,White Space
74065.3,01:36:57:738,-,-,0.0,0.0,White Space
74081.2,01:36:57:754,-,-,0.0,0.0,White Space
74098.4,01:36:57:771,-,-,0.0,0.0,White Space
74114.5,01:36:57:787,-,-,0.0,0.0,White Space
74131.2,01:36:57:804,-,-,0.0,0.0,White Space
74148.2,01:36:57:821,-,-,0.0,0.0,-
74164.3,01:36:57:837,-,-,0.0,0.0,-
74181.1,01:36:57:854,-,-,0.0,0.0,-
74197.6,01:36:57:871,-,-,0.0,0.0,-
74214.7,01:36:57:888,-,-,0.0,0.0,-
74231,01:36:57:904,-,-,0.0,0.0,-
74247.1,01:36:57:920,-,-,0.0,0.0,-
74264,01:36:57:937,-,-,0.0,0.0,-
74280.4,01:36:57:953,-,-,0.0,0.0,-
74297.1,01:36:57:970,-,-,0.0,0.0,-
74313.5,01:36:57:987,-,-,0.0,0.0,-
74330.1,01:36:58:003,-,-,0.0,0.0,-
74346.7,01:36:58:020,-,-,0.0,0.0,-
74363.4,01:36:58:036,-,-,0.0,0.0,-
74379.9,01:36:58:053,-,-,0.0,0.0,-
74396.5,01:36:58:070,-,-,0.0,0.0,-
74413.1,01:36:58:086,-,-,0.0,0.0,-
74429.7,01:36:58:103,-,-,0.0,0.0,-
74446.2,01:36:58:119,-,-,0.0,0.0,White Space
74462.8,01:36:58:136,-,-,0.0,0.0,White Space
74479.5,01:36:58:153,-,-,0.0,0.0,White Space
74496,01:36:58:169,-,-,0.0,0.0,White Space
74512.7,01:36:58:186,-,-,0.0,0.0,White Space
74529.2,01:36:58:202,-,-,0.0,0.0,White Space
74545.9,01:36:58:219,-,-,0.0,0.0,White Space
74562.5,01:36:58:236,-,-,0.0,0.0,White Space
74579,01:36:58:252,-,-,0.0,0.0,White Space
74595.6,01:36:58:269,-,-,0.0,0.0,White Space
74612.3,01:36:58:285,-,-,0.0,0.0,White Space
74629.4,01:36:58:302,-,-,0.0,0.0,White Space
74646,01:36:58:319,-,-,0.0,0.0,White Space
74662,01:36:58:335,-,-,0.0,0.0,White Space
74679.1,01:36:58:352,-,-,0.0,0.0,-
74695.3,01:36:58:368,-,-,0.0,0.0,-
74712,01:36:58:385,-,-,0.0,0.0,-
74729,01:36:58:402,-,-,0.0,0.0,White Space
74745.1,01:36:58:418,-,-,0.0,0.0,White Space
74762.1,01:36:58:435,-,-,0.0,0.0,White Space
74778.3,01:36:58:451,-,-,0.0,0.0,White Space
74795.3,01:36:58:468,-,-,0.0,0.0,White Space
74811.6,01:36:58:485,-,-,0.0,0.0,White Space
74827.9,01:36:58:501,-,-,0.0,0.0,White Space
74845.1,01:36:58:518,-,-,0.0,0.0,White Space
74861.6,01:36:58:535,-,-,0.0,0.0,White Space
74877.8,01:36:58:551,-,-,0.0,0.0,White Space
74894.6,01:36:58:568,-,-,0.0,0.0,White Space
74911.1,01:36:58:584,-,-,0.0,0.0,White Space
74928.2,01:36:58:601,-,-,0.0,0.0,White Space
74944.3,01:36:58:617,-,-,0.0,0.0,-
74961.2,01:36:58:634,-,-,0.0,0.0,-
74977.7,01:36:58:651,-,-,0.0,0.0,-
74994.2,01:36:58:667,Visual Intake,1576,2438.1,-176.6,-
75010.9,01:36:58:684,Visual Intake,1576,2438.1,-176.6,-
75027.4,01:36:58:700,Visual Intake,1576,2438.1,-176.6,-
75044,01:36:58:717,Visual Intake,1576,2438.1,-176.6,-
75060.9,01:36:58:734,Visual Intake,1576,2438.1,-176.6,-
75077,01:36:58:750,Visual Intake,1576,2438.1,-176.6,-
75093.8,01:36:58:767,Visual Intake,1576,2438.1,-176.6,-
75110.4,01:36:58:783,Visual Intake,1576,2438.1,-176.6,-
75126.9,01:36:58:800,Visual Intake,1576,2438.1,-176.6,-
75143.5,01:36:58:817,Visual Intake,1576,2438.1,-176.6,-
75160,01:36:58:833,Visual Intake,1576,2438.1,-176.6,-
75176.9,01:36:58:850,Saccade,91,2438.1,-176.6,-
75193.5,01:36:58:866,-,-,0.0,0.0,-
75209.8,01:36:58:883,-,-,0.0,0.0,-
75226.6,01:36:58:900,-,-,0.0,0.0,-
75243.1,01:36:58:916,Visual Intake,1577,2142.0,-128.4,-
75259.9,01:36:58:933,Visual Intake,1577,2142.0,-128.4,-
75276.1,01:36:58:949,Visual Intake,1577,2142.0,-128.4,-
75293,01:36:58:966,Visual Intake,1577,2142.0,-128.4,-
75309.9,01:36:58:983,Visual Intake,1577,2142.0,-128.4,-
75325.9,01:36:58:999,Saccade,92,2142.0,-128.4,-
75342.9,01:36:59:016,-,-,0.0,0.0,-
75359.2,01:36:59:032,-,-,0.0,0.0,-
75375.7,01:36:59:049,-,-,0.0,0.0,-
75392.9,01:36:59:066,-,-,0.0,0.0,-
75409.1,01:36:59:082,-,-,0.0,0.0,-
75426.1,01:36:59:099,-,-,0.0,0.0,-
75442.2,01:36:59:115,-,-,0.0,0.0,-
75458.9,01:36:59:132,-,-,0.0,0.0,-
75475.5,01:36:59:148,Visual Intake,1578,466.1,383.1,Spool 3
75491.8,01:36:59:165,Visual Intake,1578,466.1,383.1,Spool 3
75508.6,01:36:59:182,Visual Intake,1578,466.1,383.1,Spool 3
75525.7,01:36:59:199,Visual Intake,1578,466.1,383.1,Spool 3
75541.8,01:36:59:215,Visual Intake,1578,466.1,383.1,Spool 3
75558.8,01:36:59:232,Visual Intake,1578,466.1,383.1,Spool 3
75575,01:36:59:248,Saccade,93,466.1,383.1,Spool 3
75591.6,01:36:59:265,-,-,0.0,0.0,-
75608.3,01:36:59:281,-,-,0.0,0.0,-
75624.8,01:36:59:298,-,-,0.0,0.0,-
75641.4,01:36:59:314,Visual Intake,1579,196.4,299.9,Spool 3
75657.9,01:36:59:331,Visual Intake,1579,196.4,299.9,Spool 3
75675,01:36:59:348,Visual Intake,1579,196.4,299.9,Spool 3
75691.4,01:36:59:364,Visual Intake,1579,196.4,299.9,Spool 3
75707.7,01:36:59:381,Visual Intake,1579,196.4,299.9,Spool 3
75724.7,01:36:59:398,Visual Intake,1579,196.4,299.9,Spool 3
75740.9,01:36:59:414,Visual Intake,1579,196.4,299.9,Spool 3
75758.1,01:36:59:431,Visual Intake,1579,196.4,299.9,Spool 3
75774.4,01:36:59:447,Visual Intake,1579,196.4,299.9,Spool 3
75790.7,01:36:59:464,Saccade,94,196.4,299.9,Spool 3
75807.8,01:36:59:481,-,-,0.0,0.0,-
75824,01:36:59:497,-,-,0.0,0.0,-
75840.9,01:36:59:514,-,-,0.0,0.0,-
75857.5,01:36:59:531,Visual Intake,1580,91.5,415.5,Spool 3
